university,degree,course_name,exam_weight,degree_clean
UC3M,ingenieria-fisica,Introducción a la espintrónica,50.0,Engineering Physics
UC3M,ingenieria-fisica,Materiales avanzados para producción y almacenamiento de energía,60.0,Engineering Physics
UC3M,ingenieria-fisica,Nanomateriales,50.0,Engineering Physics
UC3M,ingenieria-fisica,Tecnologías cuánticas,60.0,Engineering Physics
UC3M,ingenieria-fisica,Aplicaciones biomédicas de la nanotecnología,60.0,Engineering Physics
UC3M,ingenieria-fisica,Biología computacional,60.0,Engineering Physics
UC3M,ingenieria-fisica,Elasticidad y resistencia de materiales,60.0,Engineering Physics
UC3M,ingenieria-fisica,Energía eólica,55.0,Engineering Physics
UC3M,ingenieria-fisica,Energía nuclear,50.0,Engineering Physics
UC3M,ingenieria-fisica,Energía solar,40.0,Engineering Physics
UC3M,ingenieria-fisica,Fundamentos de gestión empresarial,60.0,Engineering Physics
UC3M,ingenieria-fisica,Fundamentos de ingeniería tisular y medicina regenerativa,60.0,Engineering Physics
UC3M,ingenieria-fisica,Generación eólica y fotovoltáica,30.0,Engineering Physics
UC3M,ingenieria-fisica,Ingeniería de control I,50.0,Engineering Physics
UC3M,ingenieria-fisica,Ingeniería de superficies,60.0,Engineering Physics
UC3M,ingenieria-fisica,Innovación y Cambio Tecnológico,50.0,Engineering Physics
UC3M,ingenieria-fisica,Introducción a la imagen biomédica,40.0,Engineering Physics
UC3M,ingenieria-fisica,Robótica industrial,60.0,Engineering Physics
UC3M,ingenieria-fisica,Selección de materiales para las industrias del transporte y aeroespacial,60.0,Engineering Physics
UC3M,ingenieria-fisica,Sistemas digitales basados en microprocesador,60.0,Engineering Physics
UC3M,ingenieria-fisica,Sistemas electrónicos,40.0,Engineering Physics
UC3M,ingenieria-fisica,Sistemas estocásticos dinámicos,60.0,Engineering Physics
UC3M,ingenieria-fisica,Sistemas lineales,50.0,Engineering Physics
UC3M,ingenieria-fisica,Tecnología de materiales,55.0,Engineering Physics
UC3M,ingenieria-fisica,Teoría de la comunicación,60.0,Engineering Physics
UC3M,ingenieria-fisica,Transporte y distribución de energía,0.0,Engineering Physics
UC3M,inteligencia-artificial,Programación,50.0,Artificial Intelligence
UC3M,inteligencia-artificial,Computación e Inteligencia,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Álgebra Lineal,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Cálculo,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Estrategias de Expresión,0.0,Artificial Intelligence
UC3M,inteligencia-artificial,Competencias digitales para la ingeniería,0.0,Artificial Intelligence
UC3M,inteligencia-artificial,Técnicas de Programación,50.0,Artificial Intelligence
UC3M,inteligencia-artificial,Inteligencia Artificial,40.0,Artificial Intelligence
UC3M,inteligencia-artificial,IA Generativa,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Computación en la Nube,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Seguridad de la información e IA,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Ética e IA,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Tratamiento de datos masivo,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Aplicaciones WEB,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Visión Artificial,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Robótica,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Gestión de Proyectos,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Procesamiento de lenguaje natural,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,IA en Salud,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Fundamentos de la Bioinformática,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Inteligencia Artificial en las Organizaciones,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Programación Funcional,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Aprendizaje Estadístico,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Interfaces de Usuario,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Analítica Web,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Servicios Audiovisuales,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Métodos de interferencia en aprendizaje automático bayesiano,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Integración y Visualización de Datos,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Análisis de datos,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Informática Gráfica,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Derecho de las tecnologías de la información,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Teoría de Juegos,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Proyectos IA,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Regulación en IA,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Introducción a la comunicación y computación cuántica,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Tecnologías para sistemas autónomos y vehículos no tripulados,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Agentes Inteligentes,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Ingeniería del Software de productos de Inteligencia Artificial,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Interfaces Cerebro Máquina,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Ingeniería Neuronal,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,El lenguaje humano: arquitectura y funciones,60.0,Artificial Intelligence
UC3M,inteligencia-artificial,Comunicación y cultura ante la Inteligencia Artificial,60.0,Artificial Intelligence
UC3M,finanzas-contabilidad,Fundamentos de la Administración de Empresas,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Matemáticas Financieras,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Introducción al Derecho Civil Patrimonial,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Matemáticas para la Economía I,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Principios de Economía,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Estrategias de Expresión,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Estadística I,40.0,Finance & Accounting
UC3M,finanzas-contabilidad,Introducción a la Contabilidad,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Historia Económica,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Matemáticas para la Economía II,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Competencias digitales para el tratamiento de datos: nivel avanzado,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Derecho Mercantil,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Contabilidad Financiera I,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Estadística II,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Organización y Dirección,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Economía Financiera,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Programación,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Derivados financieros,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Gestión Financiera,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Contabilidad Financiera II,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Competencias digitales para el uso de la información,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Microeconomía,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Macroeconomía,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Métodos cuantitativos para la empresa,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Gestión de Costes,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Sistemas e Instituciones Financieras,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Análisis de Estados Financieros,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Control de Gestión,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Gestión de Riesgos Financieros,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Finanzas Corporativas,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Análisis de datos dinámicos,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Auditoría de Estados Contables,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Gobierno Corporativo y Responsabilidad Social,40.0,Finance & Accounting
UC3M,finanzas-contabilidad,Contabilidad para la Alta Dirección,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Contabilidad Internacional,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Introducción a la minería de datos para la empresa,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Análisis de datos financieros,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Gestión Bancaria,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Gestión avanzada de inversores,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Legislación sobre costes laborales y de Seguridad Social,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Desarrollo de aplicaciones informáticas para la empresa,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Derecho del Mercado Financiero,40.0,Finance & Accounting
UC3M,finanzas-contabilidad,Derivados financieros avanzados,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Finanzas Sostenibles,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Aplicaciones informáticas para las finanzas,30.0,Finance & Accounting
UC3M,finanzas-contabilidad,Contabilidad de Instrumentos Financieros,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Derecho de la Financiación de la Empresa,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Macroeconomía Monetaria y Financiera,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Fiscalidad de la Empresa,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Big Data para finanzas y banca,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Finanzas Digitales,30.0,Finance & Accounting
UC3M,finanzas-contabilidad,Informe País y evaluación de riesgos,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Contabilidad Positiva,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Finanzas Internacionales,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Prácticas de gestión integral de la empresa (ERP),0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Aplicación práctica de auditoria de estados financieros,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Responsabilidad Civil por Daños Extracontractuales,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Fundamentos de la Administración de Empresas,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Matemáticas Financieras,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Introducción al Derecho Civil Patrimonial,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Matemáticas para la Economía I,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Principios de Economía,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Estadística I,40.0,Finance & Accounting
UC3M,finanzas-contabilidad,Introducción a la Contabilidad,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Historia Económica,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Microeconomía,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Matemáticas para la Economía II,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Derecho Mercantil,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Contabilidad Financiera I,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Estadística II,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Organización y Dirección,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Economía Financiera,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Renta Fija y Derivados,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Gestión Financiera,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Contabilidad Financiera II,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Técnicas de búsqueda de información,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Técnicas de expresión oral y escrita,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Macroeconomía,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Métodos cuantitativos para la empresa,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Gestión de Costes,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Sistemas e Instituciones Financieras,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Hojas de cálculo. Nivel Avanzado,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Análisis de Estados Financieros,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Control de Gestión,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Gestión de Riesgos Financieros,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Finanzas Corporativas,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Análisis de datos dinámicos,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Auditoría de Estados Contables,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Gobierno Corporativo y Responsabilidad Social,40.0,Finance & Accounting
UC3M,finanzas-contabilidad,Contabilidad para la Alta Dirección,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Contabilidad Internacional,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Introducción a la minería de datos para la empresa,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Análisis de datos financieros,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Gestión Bancaria,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Valoración y Selección de Activos,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Legislación sobre costes laborales y de Seguridad Social,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Desarrollo de aplicaciones informáticas para la empresa,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Derecho del Mercado Financiero,40.0,Finance & Accounting
UC3M,finanzas-contabilidad,Derivados financieros avanzados,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Prácticas de gestión integral de la empresa (ERP),0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Aplicaciones informáticas para las finanzas,30.0,Finance & Accounting
UC3M,finanzas-contabilidad,Contabilidad de Instrumentos Financieros,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Derecho de la Financiación de la Empresa,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Macroeconomía Monetaria y Financiera,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Fiscalidad de la Empresa,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Big Data para finanzas y banca,60.0,Finance & Accounting
UC3M,finanzas-contabilidad,Finanzas Digitales,30.0,Finance & Accounting
UC3M,finanzas-contabilidad,Informe País y evaluación de riesgos,50.0,Finance & Accounting
UC3M,finanzas-contabilidad,Contabilidad Positiva,0.0,Finance & Accounting
UC3M,finanzas-contabilidad,Finanzas Internacionales,50.0,Finance & Accounting
UC3M,empresa-tecnologia,Introducción a la administración de la empresa,60.0,Business & Technology
UC3M,empresa-tecnologia,Fundamentos de tecnologías de la información,55.0,Business & Technology
UC3M,empresa-tecnologia,Principios de Economía,60.0,Business & Technology
UC3M,empresa-tecnologia,Matemáticas I,60.0,Business & Technology
UC3M,empresa-tecnologia,Estrategias de Expresión,0.0,Business & Technology
UC3M,empresa-tecnologia,Introducción al derecho de empresa,50.0,Business & Technology
UC3M,empresa-tecnologia,Programación para los Negocios,0.0,Business & Technology
UC3M,empresa-tecnologia,Microeconomía,60.0,Business & Technology
UC3M,empresa-tecnologia,Principios de Contabilidad,60.0,Business & Technology
UC3M,empresa-tecnologia,Matemáticas II,60.0,Business & Technology
UC3M,empresa-tecnologia,Estadística I,40.0,Business & Technology
UC3M,empresa-tecnologia,Bases de datos y modelización de datos,60.0,Business & Technology
UC3M,empresa-tecnologia,Macroeconomía,60.0,Business & Technology
UC3M,empresa-tecnologia,Operaciones y cadena de suministros,30.0,Business & Technology
UC3M,empresa-tecnologia,Negocios Digitales,40.0,Business & Technology
UC3M,empresa-tecnologia,Estadística II,60.0,Business & Technology
UC3M,empresa-tecnologia,Fundamentos de producción de software para negocios digitales,0.0,Business & Technology
UC3M,empresa-tecnologia,Contabilidad de Gestión,50.0,Business & Technology
UC3M,empresa-tecnologia,Economía Financiera,60.0,Business & Technology
UC3M,empresa-tecnologia,Gestión de la Innovación,50.0,Business & Technology
UC3M,empresa-tecnologia,Competencias digitales para el tratamiento de datos: nivel avanzado,0.0,Business & Technology
UC3M,empresa-tecnologia,Competencias digitales para el uso de la información,0.0,Business & Technology
UC3M,empresa-tecnologia,Big data y análisis empresarial,25.0,Business & Technology
UC3M,empresa-tecnologia,Recursos Humanos,60.0,Business & Technology
UC3M,empresa-tecnologia,Métodos cuantitativos para la empresa,60.0,Business & Technology
UC3M,empresa-tecnologia,Emprendimiento Digital,60.0,Business & Technology
UC3M,empresa-tecnologia,Dirección Estratégica,60.0,Business & Technology
UC3M,empresa-tecnologia,Inteligencia artificial en la empresa,0.0,Business & Technology
UC3M,empresa-tecnologia,Ecosistemas Interactivos,30.0,Business & Technology
UC3M,empresa-tecnologia,Sistemas de información integrados,40.0,Business & Technology
UC3M,empresa-tecnologia,Marketing,40.0,Business & Technology
UC3M,empresa-tecnologia,Aprendizaje automático para la toma de decisiones empresariales,30.0,Business & Technology
UC3M,empresa-tecnologia,Dirección Financiera,60.0,Business & Technology
UC3M,empresa-tecnologia,Ética Empresarial,50.0,Business & Technology
UC3M,empresa-tecnologia,Aprendizaje Estadístico,50.0,Business & Technology
UC3M,empresa-tecnologia,Sistemas de información globales,60.0,Business & Technology
UC3M,empresa-tecnologia,Diseño para la interpretación de datos,60.0,Business & Technology
UC3M,empresa-tecnologia,Comportamiento del consumidor digital,40.0,Business & Technology
UC3M,empresa-tecnologia,Cadena de suministro digital,0.0,Business & Technology
UC3M,empresa-tecnologia,Gestión de Proyectos,60.0,Business & Technology
UC3M,empresa-tecnologia,Diseño Organizativo,40.0,Business & Technology
UC3M,empresa-tecnologia,Gestión internacional de la empresa,55.0,Business & Technology
UC3M,empresa-tecnologia,Desarrollo de producto digital,60.0,Business & Technology
UC3M,empresa-tecnologia,Vigilancia tecnológica e inteligencia competitiva,60.0,Business & Technology
UC3M,empresa-tecnologia,Análisis avanzado de big data,0.0,Business & Technology
UC3M,empresa-tecnologia,Gestión de marcas en el mundo digital (E-Branding),40.0,Business & Technology
UC3M,empresa-tecnologia,Contabilidad Financiera,60.0,Business & Technology
UC3M,empresa-tecnologia,Ciberseguridad y protección de datos,40.0,Business & Technology
UC3M,empresa-tecnologia,Programación de aplicaciones informáticas,40.0,Business & Technology
UC3M,empresa-tecnologia,Gestión de la Tecnología,0.0,Business & Technology
UC3M,empresa-tecnologia,Análisis de estados financieros,50.0,Business & Technology
UC3M,empresa-tecnologia,Comunicación de marketing y medios sociales,50.0,Business & Technology
UC3M,empresa-tecnologia,Recursos humanos digitales,60.0,Business & Technology
UC3M,empresa-tecnologia,Técnicas de predicción para la investigación,20.0,Business & Technology
UC3M,empresa-tecnologia,Teoría de Juegos,60.0,Business & Technology
UC3M,empresa-tecnologia,Finanzas Digitales,30.0,Business & Technology
UC3M,empresa-tecnologia,"Derecho de la creación, protección y financiación de la empresa",20.0,Business & Technology
UC3M,empresa-tecnologia,Derecho Laboral,0.0,Business & Technology
UC3M,empresa-tecnologia,Optimización matemática para la empresa,0.0,Business & Technology
UC3M,empresa-tecnologia,Prácticas de Gestión Integral de la Empresa (ERP),0.0,Business & Technology
UC3M,empresa-tecnologia,Marketing Digital,40.0,Business & Technology
UC3M,estudios-internacionales,Competencias digitales para el uso de la información,0.0,International Studies
UC3M,estudios-internacionales,Economía I (Microeconomía),50.0,International Studies
UC3M,estudios-internacionales,Metodología y cultura jurídica,50.0,International Studies
UC3M,estudios-internacionales,Política Comparada,50.0,International Studies
UC3M,estudios-internacionales,Sociología Comparada,40.0,International Studies
UC3M,estudios-internacionales,Estrategias de Expresión,0.0,International Studies
UC3M,estudios-internacionales,Economía II (Macroeconomía),35.0,International Studies
UC3M,estudios-internacionales,Estadística para las ciencias sociales I: Introducción a la estadística,40.0,International Studies
UC3M,estudios-internacionales,Historia de la economía mundial,60.0,International Studies
UC3M,estudios-internacionales,Historia política y social,30.0,International Studies
UC3M,estudios-internacionales,Política Mundial,50.0,International Studies
UC3M,estudios-internacionales,"Cooperación, acción colectiva y modelos formales de estrategia",20.0,International Studies
UC3M,estudios-internacionales,Competencias digitales para el tratamiento de datos. Nivel avanzado,35.0,International Studies
UC3M,estudios-internacionales,Derecho internacional público,50.0,International Studies
UC3M,estudios-internacionales,Economía política internacional,40.0,International Studies
UC3M,estudios-internacionales,Estadística para las Ciencias Sociales II: técnicas multivariantes,30.0,International Studies
UC3M,estudios-internacionales,Conflicto y Violencia,60.0,International Studies
UC3M,estudios-internacionales,Demografía,25.0,International Studies
UC3M,estudios-internacionales,Organizaciones Internacionales,40.0,International Studies
UC3M,estudios-internacionales,Política europea y sociedad,60.0,International Studies
UC3M,estudios-internacionales,"Seguridad, paz y resolución de conflictos",50.0,International Studies
UC3M,estudios-internacionales,Derechos Humanos,40.0,International Studies
UC3M,estudios-internacionales,Diseño de investigación en ciencias sociales,50.0,International Studies
UC3M,estudios-internacionales,Economía internacional: integración económica,50.0,International Studies
UC3M,estudios-internacionales,Sistemas financieros internacionales,50.0,International Studies
UC3M,estudios-internacionales,Temas de política internacional,40.0,International Studies
UC3M,estudios-internacionales,Casos de Estudios Internacionales (Seminario Multidisciplinar),0.0,International Studies
UC3M,estudios-internacionales,Evaluación de políticas públicas,40.0,International Studies
UC3M,estudios-internacionales,"Globalización: economía, política y sociedad",60.0,International Studies
UC3M,estudios-internacionales,Ayuda internacional y cooperación al desarrollo,60.0,International Studies
UC3M,estudios-internacionales,Comercio Internacional,50.0,International Studies
UC3M,estudios-internacionales,Corrupción y rendición de cuentas,50.0,International Studies
UC3M,estudios-internacionales,El futuro de la democracia,60.0,International Studies
UC3M,estudios-internacionales,Geopolítica,40.0,International Studies
UC3M,estudios-internacionales,Movimientos y nuevos actores transnacionales,60.0,International Studies
UC3M,estudios-internacionales,Nuevas tecnologías y el sistema internacional,40.0,International Studies
UC3M,estudios-internacionales,Países emergentes,50.0,International Studies
UC3M,estudios-internacionales,Política y Religión,60.0,International Studies
UC3M,estudios-internacionales,Procesos de integración supranacional,0.0,International Studies
UC3M,estudios-internacionales,Desarrollo Sostenible,50.0,International Studies
UC3M,estudios-internacionales,Big Data para la empresa,50.0,International Studies
UC3M,estudios-internacionales,Cambio climático y transformación social,60.0,International Studies
UC3M,estudios-internacionales,Cultura e identidades en la globalización,40.0,International Studies
UC3M,estudios-internacionales,Desigualdad,50.0,International Studies
UC3M,estudios-internacionales,Educación y crecimiento en perspectiva comparada,0.0,International Studies
UC3M,estudios-internacionales,Filosofía política y buen gobierno,50.0,International Studies
UC3M,estudios-internacionales,Gestión de proyectos internacionales,40.0,International Studies
UC3M,estudios-internacionales,Informe País y evaluación de riesgos,50.0,International Studies
UC3M,estudios-internacionales,Movimientos de población y fronteras,60.0,International Studies
UC3M,estudios-internacionales,Perspectiva comparada en el Estado de Bienestar,50.0,International Studies
UC3M,estudios-internacionales,Política internacional de seguridad,50.0,International Studies
UC3M,estudios-internacionales,Salud Global,40.0,International Studies
UC3M,estudios-internacionales,Economía I (Microeconomía),50.0,International Studies
UC3M,estudios-internacionales,Metodología y cultura jurídica,50.0,International Studies
UC3M,estudios-internacionales,Política comparada,50.0,International Studies
UC3M,estudios-internacionales,Sociología comparada,40.0,International Studies
UC3M,estudios-internacionales,Técnicas de búsqueda y uso de la información,0.0,International Studies
UC3M,estudios-internacionales,Técnicas de expresión oral y escrita,0.0,International Studies
UC3M,estudios-internacionales,Economía II (Macroeconomía),35.0,International Studies
UC3M,estudios-internacionales,Estadística para las ciencias sociales I: introducción a la estadística,40.0,International Studies
UC3M,estudios-internacionales,Globalización y Sociedad,40.0,International Studies
UC3M,estudios-internacionales,Historia de la economía mundial,60.0,International Studies
UC3M,estudios-internacionales,Política Mundial,50.0,International Studies
UC3M,estudios-internacionales,"Cooperación, acción colectiva y modelos formales de estrategia",20.0,International Studies
UC3M,estudios-internacionales,Derecho internacional público,50.0,International Studies
UC3M,estudios-internacionales,Economía internacional: integración económica,50.0,International Studies
UC3M,estudios-internacionales,Economía política internacional,40.0,International Studies
UC3M,estudios-internacionales,Estadística para las Ciencias Sociales II: técnicas multivariantes,30.0,International Studies
UC3M,estudios-internacionales,Diseño de investigación en ciencias sociales,50.0,International Studies
UC3M,estudios-internacionales,Historia política y social,30.0,International Studies
UC3M,estudios-internacionales,Métodos estadísticos para las Ciencias Sociales: Técnicas de previsión,60.0,International Studies
UC3M,estudios-internacionales,Organizaciones Internacionales,40.0,International Studies
UC3M,estudios-internacionales,"Seguridad, paz y resolución de conflictos",50.0,International Studies
UC3M,estudios-internacionales,Casos de Estudios Internacionales (Seminario Multidisciplinar),0.0,International Studies
UC3M,estudios-internacionales,Derechos Humanos,40.0,International Studies
UC3M,estudios-internacionales,Finanzas Internacionales,50.0,International Studies
UC3M,estudios-internacionales,Hojas de cálculo. Nivel Avanzado,0.0,International Studies
UC3M,estudios-internacionales,Temas de política internacional,40.0,International Studies
UC3M,estudios-internacionales,Demografía,25.0,International Studies
UC3M,estudios-internacionales,Evaluación de políticas públicas,40.0,International Studies
UC3M,estudios-internacionales,Globalización (Seminario multidisciplinar),60.0,International Studies
UC3M,estudios-internacionales,Ayuda internacional y cooperación al desarrollo,60.0,International Studies
UC3M,estudios-internacionales,Comercio Internacional,50.0,International Studies
UC3M,estudios-internacionales,Comportamiento y actores políticos,60.0,International Studies
UC3M,estudios-internacionales,Corrupción y rendición de cuentas,50.0,International Studies
UC3M,estudios-internacionales,Justicia transicional y democratización,40.0,International Studies
UC3M,estudios-internacionales,Movimientos y nuevos actores transnacionales,60.0,International Studies
UC3M,estudios-internacionales,Países emergentes,50.0,International Studies
UC3M,estudios-internacionales,Procesos de integración supranacional,0.0,International Studies
UC3M,estudios-internacionales,Sistemas financieros internacionales,50.0,International Studies
UC3M,estudios-internacionales,Teoría e ideologías políticas,40.0,International Studies
UC3M,estudios-internacionales,Análisis Político,50.0,International Studies
UC3M,estudios-internacionales,Cultura e identidades en la globalización,40.0,International Studies
UC3M,estudios-internacionales,Desigualdad,50.0,International Studies
UC3M,estudios-internacionales,Educación y crecimiento en perspectiva comparada,0.0,International Studies
UC3M,estudios-internacionales,Informe País y evaluación de riesgos,50.0,International Studies
UC3M,estudios-internacionales,Métodos de estadística avanzada,60.0,International Studies
UC3M,estudios-internacionales,Perspectiva comparada en el Estado de Bienestar,50.0,International Studies
UC3M,estudios-internacionales,Retos ambientales globales,40.0,International Studies
UC3M,estudios-internacionales,Salud Global,40.0,International Studies
UC3M,estudios-internacionales,Variedades del Capitalismo,50.0,International Studies
UPM,matematicas,Álgebra Lineal,80.0,Mathematics
UPM,matematicas,Cálculo en una variable,80.0,Mathematics
UPM,matematicas,Programación,100.0,Mathematics
UPM,matematicas,Geometría I,70.0,Mathematics
UPM,matematicas,Modelización y simulación I,0.0,Mathematics
UPM,matematicas,Ecuaciones diferenciales ordinarias I,80.0,Mathematics
UPM,matematicas,Análisis vectorial,60.0,Mathematics
UPM,matematicas,Cálculo numérico II,100.0,Mathematics
UPM,matematicas,Análisis real,90.0,Mathematics
UPM,matematicas,Probabilidad,50.0,Mathematics
UPM,matematicas,Modelización y simulación II,40.0,Mathematics
UPM,matematicas,Análisis complejo,80.0,Mathematics
UPM,matematicas,Estadística,90.0,Mathematics
UPM,matematicas,Geometría diferencial de curvas y superficies,70.0,Mathematics
UPM,matematicas,Investigación operativa,70.0,Mathematics
UPM,matematicas,Estadística multivariante,60.0,Mathematics
UPM,matematicas,Modelización y simulación III,30.0,Mathematics
UPM,matematicas,Inglés para la Comunicación Profesional y Académica,0.0,Mathematics
